2026-03-10T02:31:02+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES:  | ERR: SSL certificate problem: self signed certificate in certificate chain
2026-03-14T17:48:42+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":522,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510518,"edit_date":1773510522,"text":"\ud83d\udcb0 Balance is : $500.00","entities":[{"offset":0,"length":23,"type":"bold"}]}} | ERR: 
2026-03-14T17:50:13+00:00 | TOKEN: 81644488... | METHOD: getFile | RES: {"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICA2m1n1vmK1iS_5wEAZ2SZSOF66dDAALAC2sb4RyoRXFy809lLzxBAQADAgADeAADOgQ","file_unique_id":"AQADwAtrG-EcqEV9","file_size":70293,"file_path":"photos/file_9.jpg"}} | ERR: 
2026-03-14T17:50:25+00:00 | TOKEN: 81644488... | METHOD: getFile | RES: {"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICA2m1n1vmK1iS_5wEAZ2SZSOF66dDAALAC2sb4RyoRXFy809lLzxBAQADAgADeAADOgQ","file_unique_id":"AQADwAtrG-EcqEV9","file_size":70293,"file_path":"photos/file_9.jpg"}} | ERR: 
2026-03-14T17:51:05+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":524,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510665,"text":"Welcome to Big Rob - $KIMCHI on Doge's bookie bot!","entities":[{"offset":11,"length":10,"type":"bold"},{"offset":21,"length":7,"type":"cashtag"},{"offset":21,"length":7,"type":"bold"},{"offset":28,"length":8,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"}],[{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}]]}}} | ERR: 
2026-03-14T17:51:07+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-14T17:51:08+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":524,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510665,"edit_date":1773510668,"text":"Welcome to Big Rob - $KIMCHI on Doge's bookie bot!\n\n\u2794 You selected: Withdraw","entities":[{"offset":21,"length":7,"type":"cashtag"},{"offset":52,"length":24,"type":"bold"}]}} | ERR: 
2026-03-14T17:51:09+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":525,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510669,"text":"How much would you like to withdraw? (Your available balance is $500.00)"}} | ERR: 
2026-03-14T17:51:14+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":527,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510674,"text":"Please select a payout method to receive your $200:","reply_markup":{"inline_keyboard":[[{"text":"venmo","callback_data":"SET_METHOD_NAME_venmo"},{"text":"paypal","callback_data":"SET_METHOD_NAME_paypal"}],[{"text":"\u2795 Other Method","callback_data":"ADD_PAYOUT_METHOD"}]]}}} | ERR: 
2026-03-14T17:51:16+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-14T17:51:17+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":527,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510674,"edit_date":1773510677,"text":"Please select a payout method to receive your $200:\n\n\u2794 Method Selected: venmo","entities":[{"offset":53,"length":24,"type":"bold"}]}} | ERR: 
2026-03-14T17:51:18+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":528,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510678,"text":"Great. Now please enter your Handle/Address for venmo in chat:"}} | ERR: 
2026-03-14T17:51:55+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":530,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510715,"text":"\u2705 Withdrawal Requested!\n$200 has been locked and added to the payout queue. We will notify you when it is processed.","entities":[{"offset":2,"length":21,"type":"bold"}]}} | ERR: 
2026-03-14T17:51:56+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":531,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773510716,"text":"\ud83c\udfe7 New Withdrawal Request\n\nPlayer: Big Rob - $KIMCHI on Doge (@capetillorob)\nAmount: $200\nMethod: venmo (@Robert)\nStatus: Queued","entities":[{"offset":3,"length":22,"type":"bold"},{"offset":35,"length":10,"type":"bold"},{"offset":45,"length":7,"type":"cashtag"},{"offset":45,"length":7,"type":"bold"},{"offset":52,"length":8,"type":"bold"},{"offset":62,"length":13,"type":"mention"},{"offset":85,"length":4,"type":"bold"},{"offset":105,"length":7,"type":"mention"}]}} | ERR: 
2026-03-14T17:52:06+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":533,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510726,"text":"Welcome to Big Rob - $KIMCHI on Doge's bookie bot!","entities":[{"offset":11,"length":10,"type":"bold"},{"offset":21,"length":7,"type":"cashtag"},{"offset":21,"length":7,"type":"bold"},{"offset":28,"length":8,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"}],[{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}]]}}} | ERR: 
2026-03-14T17:52:08+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-14T17:52:09+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":533,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510726,"edit_date":1773510729,"text":"\ud83d\udcb0 Balance is : $300.00","entities":[{"offset":0,"length":23,"type":"bold"}]}} | ERR: 
2026-03-14T17:52:27+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":535,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773510747,"text":"Welcome to Vijay48's bookie bot!","entities":[{"offset":11,"length":7,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"}],[{"text":"\ud83d\udcca Balance","callback_data":"BALANCE"}]]}}} | ERR: 
2026-03-14T17:52:31+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-14T17:52:31+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":535,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773510747,"edit_date":1773510751,"text":"Welcome to Vijay48's bookie bot!\n\n\u2794 You selected: Deposit","entities":[{"offset":34,"length":23,"type":"bold"}]}} | ERR: 
2026-03-14T17:52:32+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":536,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773510752,"text":"How much would you like to deposit? (Please type a number, e.g. 50)"}} | ERR: 
2026-03-14T17:52:37+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":538,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773510757,"text":"Please select the wallet you want to use for this $250 deposit:","reply_markup":{"inline_keyboard":[[{"text":"Wallet: venmo","callback_data":"DEPOSIT_METHOD_venmo"},{"text":"Wallet: paypal","callback_data":"DEPOSIT_METHOD_paypal"}]]}}} | ERR: 
2026-03-14T17:52:40+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-14T17:52:41+00:00 | TOKEN: 81644488... | METHOD: editMessageText | RES: {"ok":true,"result":{"message_id":538,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773510757,"edit_date":1773510761,"text":"Please select the wallet you want to use for this $250 deposit:\n\n\u2794 Wallet selected is venmo","entities":[{"offset":65,"length":26,"type":"bold"}]}} | ERR: 
2026-03-14T17:52:42+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":539,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773510762,"text":"Step 1 of 2\nSend $200.00 to Big Rob - $KIMCHI on Doge\n\nMethod: venmo\nHandle: @Robert\n\n\ud83d\udcf8 After sending the payment, upload the receipt here.","entities":[{"offset":0,"length":11,"type":"bold"},{"offset":17,"length":7,"type":"bold"},{"offset":28,"length":10,"type":"bold"},{"offset":38,"length":7,"type":"cashtag"},{"offset":38,"length":7,"type":"bold"},{"offset":45,"length":8,"type":"bold"},{"offset":63,"length":5,"type":"code"},{"offset":77,"length":7,"type":"code"}]}} | ERR: 
2026-03-14T17:53:10+00:00 | TOKEN: 81644488... | METHOD: sendPhoto | RES: {"ok":true,"result":{"message_id":541,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510789,"photo":[{"file_id":"AgACAgUAAxkBAAICHGm1oIQidxWwzYI6hraUg5OA4jLHAALFDWsbEfSxVQWYp-fkLkGXAQADAgADcwADOgQ","file_unique_id":"AQADxQ1rGxH0sVV4","file_size":731,"width":49,"height":90},{"file_id":"AgACAgUAAxkBAAICHGm1oIQidxWwzYI6hraUg5OA4jLHAALFDWsbEfSxVQWYp-fkLkGXAQADAgADbQADOgQ","file_unique_id":"AQADxQ1rGxH0sVVy","file_size":6840,"width":176,"height":320},{"file_id":"AgACAgUAAxkBAAICHGm1oIQidxWwzYI6hraUg5OA4jLHAALFDWsbEfSxVQWYp-fkLkGXAQADAgADeAADOgQ","file_unique_id":"AQADxQ1rGxH0sVV9","file_size":23029,"width":439,"height":800},{"file_id":"AgACAgUAAxkBAAICHGm1oIQidxWwzYI6hraUg5OA4jLHAALFDWsbEfSxVQWYp-fkLkGXAQADAgADeQADOgQ","file_unique_id":"AQADxQ1rGxH0sVV-","file_size":33738,"width":703,"height":1280}],"caption":"\ud83d\udcb0 Withdrawal Credited\n\nPlayer Vijay48 has sent $200.00 toward your withdrawal request.\nThis amount has been deposited into your account.\n\nThis payment: $200.00\nTotal requested: $200.00\nPaid so far: $200.00 of $200.00\nRemaining: $0.00\n\nPayment method: venmo\nReference: WD-5 / PART-9\n\nPlease wait at least 10 minutes before pressing 'Didn't Receive' as notifications and transfers can sometimes take a few minutes to process.\n\nReceipt attached below.","caption_entities":[{"offset":0,"length":22,"type":"bold"},{"offset":31,"length":7,"type":"bold"},{"offset":48,"length":7,"type":"bold"},{"offset":109,"length":27,"type":"bold"},{"offset":153,"length":7,"type":"bold"},{"offset":178,"length":7,"type":"bold"},{"offset":199,"length":7,"type":"bold"},{"offset":229,"length":5,"type":"bold"},{"offset":284,"length":140,"type":"italic"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udea8 Didn't Receive","callback_data":"DISPUTE_SPLIT_9"}]]}}} | ERR: 
2026-03-14T17:53:11+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":542,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773510791,"text":"Step 2 of 2\nSend $50.00 to Bookie\n\nMethod: venmo\nHandle: $peter\n\n\ud83d\udcf8 After sending the payment, upload the receipt here.","entities":[{"offset":0,"length":11,"type":"bold"},{"offset":17,"length":6,"type":"bold"},{"offset":27,"length":6,"type":"bold"},{"offset":43,"length":5,"type":"code"},{"offset":57,"length":6,"type":"code"}]}} | ERR: 
2026-03-14T17:53:26+00:00 | TOKEN: 81644488... | METHOD: sendPhoto | RES: {"ok":true,"result":{"message_id":544,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773510805,"photo":[{"file_id":"AgACAgUAAxkBAAO5abKCzRTrfkqfbLS5sdHWbgmKkhcAApATaxunF5BVMUdljEgwkEQBAAMCAANzAAM6BA","file_unique_id":"AQADkBNrG6cXkFV4","file_size":2071,"width":90,"height":85},{"file_id":"AgACAgUAAxkBAAO5abKCzRTrfkqfbLS5sdHWbgmKkhcAApATaxunF5BVMUdljEgwkEQBAAMCAANtAAM6BA","file_unique_id":"AQADkBNrG6cXkFVy","file_size":51102,"width":320,"height":303},{"file_id":"AgACAgUAAxkBAAO5abKCzRTrfkqfbLS5sdHWbgmKkhcAApATaxunF5BVMUdljEgwkEQBAAMCAAN4AAM6BA","file_unique_id":"AQADkBNrG6cXkFV9","file_size":273393,"width":800,"height":757},{"file_id":"AgACAgUAAxkBAAO5abKCzRTrfkqfbLS5sdHWbgmKkhcAApATaxunF5BVMUdljEgwkEQBAAMCAAN5AAM6BA","file_unique_id":"AQADkBNrG6cXkFV-","file_size":486562,"width":1280,"height":1212}],"caption":"\ud83d\udcb0 Deposit Credited\n\nPlayer Vijay48 has sent $50.00 directly to you.\nThis amount has been deposited into your account.\n\nPayment method: venmo\nReference: PART-10\n\nPlease wait at least 10 minutes before pressing 'Didn't Receive' as notifications and transfers can sometimes take a few minutes to process.\n\nReceipt attached below.","caption_entities":[{"offset":0,"length":19,"type":"bold"},{"offset":28,"length":7,"type":"bold"},{"offset":45,"length":6,"type":"bold"},{"offset":90,"length":27,"type":"bold"},{"offset":162,"length":140,"type":"italic"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udea8 Didn't Receive","callback_data":"DISPUTE_SPLIT_10"}]]}}} | ERR: 
2026-03-14T17:53:26+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":545,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8152733609,"first_name":"Vijay48","type":"private"},"date":1773510806,"text":"\u2705 All payment receipts have been submitted.\nYour deposit has been approved and your wallet is credited instantly! Recipients have 10 minutes to review the payment.","entities":[{"offset":2,"length":41,"type":"bold"}]}} | ERR: 
2026-03-14T17:53:47+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-14T17:53:48+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":546,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773510828,"text":"\ud83d\udea8 DISPUTE: Split #9\nRecipient claimed they didn't receive payment.","entities":[{"offset":3,"length":17,"type":"bold"}]}} | ERR: 
2026-03-14T17:53:49+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":547,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510829,"text":"We have notified the bookie and Admin."}} | ERR: 
2026-03-14T17:53:49+00:00 | TOKEN: 81644488... | METHOD: editMessageCaption | RES: {"ok":true,"result":{"message_id":541,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773510789,"edit_date":1773510829,"photo":[{"file_id":"AgACAgUAAxkBAAICHGm1oIQidxWwzYI6hraUg5OA4jLHAALFDWsbEfSxVQWYp-fkLkGXAQADAgADcwADOgQ","file_unique_id":"AQADxQ1rGxH0sVV4","file_size":731,"width":49,"height":90},{"file_id":"AgACAgUAAxkBAAICHGm1oIQidxWwzYI6hraUg5OA4jLHAALFDWsbEfSxVQWYp-fkLkGXAQADAgADbQADOgQ","file_unique_id":"AQADxQ1rGxH0sVVy","file_size":6840,"width":176,"height":320},{"file_id":"AgACAgUAAxkBAAICHGm1oIQidxWwzYI6hraUg5OA4jLHAALFDWsbEfSxVQWYp-fkLkGXAQADAgADeAADOgQ","file_unique_id":"AQADxQ1rGxH0sVV9","file_size":23029,"width":439,"height":800},{"file_id":"AgACAgUAAxkBAAICHGm1oIQidxWwzYI6hraUg5OA4jLHAALFDWsbEfSxVQWYp-fkLkGXAQADAgADeQADOgQ","file_unique_id":"AQADxQ1rGxH0sVV-","file_size":33738,"width":703,"height":1280}],"caption":"\ud83d\udcb0 Withdrawal Credited\n\nPlayer Vijay48 has sent $200.00 toward your withdrawal request.\nThis amount has been deposited into your account.\n\nThis payment: $200.00\nTotal requested: $200.00\nPaid so far: $200.00 of $200.00\nRemaining: $0.00\n\nPayment method: venmo\nReference: WD-5 / PART-9\n\nPlease wait at least 10 minutes before pressing 'Didn't Receive' as notifications and transfers can sometimes take a few minutes to process.\n\nReceipt attached below.\n\n\u274c DISPUTED","caption_entities":[{"offset":453,"length":8,"type":"bold"}]}} | ERR: 
2026-03-14T17:53:50+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":548,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773510830,"text":"\u26a0\ufe0f Split Disputed!\n\nSplit ID: #9\nDeposit ID: #7\nDepositor: Vijay48\nAmount: $200.00\nNotified At: 23:23:08\n\nThe recipient claims they did NOT receive this payment. Please check your dashboard and resolve manually.","entities":[{"offset":3,"length":15,"type":"bold"},{"offset":30,"length":2,"type":"bold"},{"offset":45,"length":2,"type":"bold"},{"offset":59,"length":7,"type":"bold"},{"offset":75,"length":7,"type":"bold"},{"offset":96,"length":8,"type":"bold"}]}} | ERR: 
